"","Marker_Name","Chromosome","Position"
"2587","PGAS1_05103",5,510300000
"2588","PGAS1_05104",5,510400000
"2589","PGAS1_05105",5,510500000
"2590","PGAS1_05106",5,510600000
"2591","PGAS1_05112",5,511200000
"2592","PGAS1_05113",5,511300000
"2593","PGAS1_05114",5,511400000
"2594","PGAS1_05119",5,511900000
"2595","PGAS1_05120",5,512000000
"2596","PGAS1_05124",5,512400000
"2597","PGAS1_05125",5,512500000
"2598","PGAS1_05126",5,512600000
"2599","PGAS1_05127",5,512700000
"2600","PGAS1_05128",5,512800000
"2601","PGAS1_05130",5,513000000
"2602","PGAS1_05138",5,513800000
"2603","PGAS1_05139",5,513900000
"2604","PGAS1_05140",5,514000000
"2605","PGAS1_05144",5,514400000
"2606","PGAS1_05145",5,514500000
"2607","PGAS1_05146",5,514600000
"2608","PGAS1_05150",5,515000000
"2609","PGAS1_05151",5,515100000
"2610","PGAS1_05152",5,515200000
"2611","PGAS1_05154",5,515400000
"2612","PGAS1_05155",5,515500000
"2613","PGAS1_05157",5,515700000
"2614","PGAS1_05158",5,515800000
"2615","PGAS1_05159",5,515900000
"2616","PGAS1_05162",5,516200000
"2617","PGAS1_05164",5,516400000
"2618","PGAS1_05166",5,516600000
"2619","PGAS1_05172",5,517200000
"2620","PGAS1_05174",5,517400000
"2621","PGAS1_05176",5,517600000
"2622","PGAS1_05177",5,517700000
"2623","PGAS1_05180",5,518000000
"2624","PGAS1_05182",5,518200000
"2625","PGAS1_05184",5,518400000
"2626","PGAS1_05185",5,518500000
"2627","PGAS1_05186",5,518600000
"2628","PGAS1_05187",5,518700000
"2629","PGAS1_05189",5,518900000
"2630","PGAS1_05190",5,519000000
"2631","PGAS1_05191",5,519100000
"2632","PGAS1_05192",5,519200000
"2633","PGAS1_05195",5,519500000
"2634","PGAS1_05196",5,519600000
"2635","PGAS1_05197",5,519700000
"2636","PGAS1_05200",5,520000000
"2637","PGAS1_05202",5,520200000
"2638","PGAS1_05203",5,520300000
"2639","PGAS1_05204",5,520400000
"2640","PGAS1_05208",5,520800000
"2641","PGAS1_05209",5,520900000
"2642","PGAS1_05210",5,521000000
"2643","PGAS1_05211",5,521100000
"2644","PGAS1_05213",5,521300000
"2645","PGAS1_05214",5,521400000
"2646","PGAS1_05215",5,521500000
"2647","PGAS1_05216",5,521600000
"2648","PGAS1_05218",5,521800000
"2649","PGAS1_05222",5,522200000
"2650","PGAS1_05223",5,522300000
"2651","PGAS1_05226",5,522600000
"2652","PGAS1_05227",5,522700000
"2653","PGAS1_05228",5,522800000
"2654","PGAS1_05229",5,522900000
"2655","PGAS1_05230",5,523000000
"2656","PGAS1_05235",5,523500000
"2657","PGAS1_05236",5,523600000
"2658","PGAS1_05237",5,523700000
"2659","PGAS1_05238",5,523800000
"2660","PGAS1_05239",5,523900000
"2661","PGAS1_05242",5,524200000
"2662","PGAS1_05245",5,524500000
"2663","PGAS1_05249",5,524900000
"2664","PGAS1_05250",5,525000000
"2665","PGAS1_05253",5,525300000
"2666","PGAS1_05254",5,525400000
"2667","PGAS1_05255",5,525500000
"2668","PGAS1_05256",5,525600000
"2669","PGAS1_05257",5,525700000
"2670","PGAS1_05258",5,525800000
"2671","PGAS1_05259",5,525900000
"2672","PGAS1_05260",5,526000000
"2673","PGAS1_05262",5,526200000
"2674","PGAS1_05264",5,526400000
"2675","PGAS1_05265",5,526500000
"2676","PGAS1_05266",5,526600000
"2677","PGAS1_05267",5,526700000
"2678","PGAS1_05271",5,527100000
"2679","PGAS1_05275",5,527500000
"2680","PGAS1_05277",5,527700000
"2681","PGAS1_05281",5,528100000
"2682","PGAS1_05287",5,528700000
"2683","PGAS1_05289",5,528900000
"2684","PGAS1_05290",5,529000000
"2685","PGAS1_05291",5,529100000
"2686","PGAS1_05293",5,529300000
"2687","PGAS1_05294",5,529400000
"2688","PGAS1_05295",5,529500000
"2689","PGAS1_05296",5,529600000
"2690","PGAS1_05297",5,529700000
"2691","PGAS1_05299",5,529900000
"2692","PGAS1_05302",5,530200000
"2693","PGAS1_05306",5,530600000
"2694","PGAS1_05309",5,530900000
"2695","PGAS1_05311",5,531100000
"2696","PGAS1_05313",5,531300000
"2697","PGAS1_05314",5,531400000
"2698","PGAS1_05316",5,531600000
"2699","PGAS1_05318",5,531800000
"2700","PGAS1_05320",5,532000000
"2701","PGAS1_05322",5,532200000
"2702","PGAS1_05323",5,532300000
"2703","PGAS1_05324",5,532400000
"2704","PGAS1_05325",5,532500000
"2705","PGAS1_05327",5,532700000
"2706","PGAS1_05329",5,532900000
"2707","PGAS1_05330",5,533000000
"2708","PGAS1_05336",5,533600000
"2709","PGAS1_05342",5,534200000
"2710","PGAS1_05357",5,535700000
"2711","PGAS1_05358",5,535800000
"2712","PGAS1_05361",5,536100000
"2713","PGAS1_05362",5,536200000
"2714","PGAS1_05364",5,536400000
"2715","PGAS1_05365",5,536500000
"2716","PGAS1_05366",5,536600000
"2717","PGAS1_05367",5,536700000
"2718","PGAS1_05368",5,536800000
"2719","PGAS1_05369",5,536900000
"2720","PGAS1_05370",5,537000000
"2721","PGAS1_05371",5,537100000
"2722","PGAS1_05372",5,537200000
"2723","PGAS1_05373",5,537300000
"2724","PGAS1_05374",5,537400000
"2725","PGAS1_05375",5,537500000
"2726","PGAS1_05376",5,537600000
"2727","PGAS1_05377",5,537700000
"2728","PGAS1_05378",5,537800000
"2729","PGAS1_05380",5,538000000
"2730","PGAS1_05383",5,538300000
"2731","PGAS1_05384",5,538400000
"2732","PGAS1_05389",5,538900000
"2733","PGAS1_05390",5,539000000
"2734","PGAS1_05391",5,539100000
"2735","PGAS1_05392",5,539200000
"2736","PGAS1_05394",5,539400000
"2737","PGAS1_05395",5,539500000
"2738","PGAS1_05397",5,539700000
"2739","PGAS1_05398",5,539800000
"2740","PGAS1_05399",5,539900000
"2741","PGAS1_05401",5,540100000
"2742","PGAS1_05402",5,540200000
"2743","PGAS1_05406",5,540600000
"2744","PGAS1_05407",5,540700000
"2745","PGAS1_05408",5,540800000
"2746","PGAS1_05409",5,540900000
"2747","PGAS1_05413",5,541300000
"2748","PGAS1_05414",5,541400000
"2749","PGAS1_05416",5,541600000
"2750","PGAS1_05418",5,541800000
"2751","PGAS1_05419",5,541900000
"2752","PGAS1_05420",5,542000000
"2753","PGAS1_05421",5,542100000
"2754","PGAS1_05425",5,542500000
"2755","PGAS1_05428",5,542800000
"2756","PGAS1_05429",5,542900000
"2757","PGAS1_05432",5,543200000
"2758","PGAS1_05440",5,544000000
"2759","PGAS1_05442",5,544200000
"2760","PGAS1_05443",5,544300000
"2761","PGAS1_05444",5,544400000
"2762","PGAS1_05445",5,544500000
"2763","PGAS1_05446",5,544600000
"2764","PGAS1_05448",5,544800000
"2765","PGAS1_05449",5,544900000
"2766","PGAS1_05450",5,545000000
"2767","PGAS1_05453",5,545300000
"2768","PGAS1_05454",5,545400000
"2769","PGAS1_05455",5,545500000
"2770","PGAS1_05458",5,545800000
"2771","PGAS1_05459",5,545900000
"2772","PGAS1_05460",5,546000000
"2773","PGAS1_05461",5,546100000
"2774","PGAS1_05465",5,546500000
"2775","PGAS1_05468",5,546800000
"2776","PGAS1_05469",5,546900000
"2777","PGAS1_05471",5,547100000
"2778","PGAS1_05472",5,547200000
"2779","PGAS1_05473",5,547300000
"2780","PGAS1_05475",5,547500000
"2781","PGAS1_05477",5,547700000
"2782","PGAS1_05478",5,547800000
"2783","PGAS1_05480",5,548000000
"2784","PGAS1_05482",5,548200000
"2785","PGAS1_05483",5,548300000
"2786","PGAS1_05486",5,548600000
"2787","PGAS1_05487",5,548700000
"2788","PGAS1_05488",5,548800000
"2789","PGAS1_05489",5,548900000
"2790","PGAS1_05490",5,549000000
"2791","PGAS1_05495",5,549500000
"2792","PGAS1_05496",5,549600000
"2793","PGAS1_05498",5,549800000
"2794","PGAS1_05502",5,550200000
"2795","PGAS1_05503",5,550300000
"2796","PGAS1_05507",5,550700000
"2797","PGAS1_05509",5,550900000
"2798","PGAS1_05511",5,551100000
"2799","PGAS1_05512",5,551200000
"2800","PGAS1_05513",5,551300000
"2801","PGAS1_05514",5,551400000
"2802","PGAS1_05515",5,551500000
"2803","PGAS1_05516",5,551600000
"2804","PGAS1_05527",5,552700000
"2805","PGAS1_05528",5,552800000
"2806","PGAS1_05532",5,553200000
"2807","PGAS1_05538",5,553800000
"2808","PGAS1_05539",5,553900000
"2809","PGAS1_05540",5,554000000
"2810","PGAS1_05542",5,554200000
"2811","PGAS1_05547",5,554700000
"2812","PGAS1_05548",5,554800000
"2813","PGAS1_05549",5,554900000
"2814","PGAS1_05550",5,555000000
"2815","PGAS1_05551",5,555100000
"2816","PGAS1_05554",5,555400000
"2817","PGAS1_05555",5,555500000
"2818","PGAS1_05556",5,555600000
"2819","PGAS1_05557",5,555700000
"2820","PGAS1_05560",5,556000000
"2821","PGAS1_05561",5,556100000
"2822","PGAS1_05565",5,556500000
"2823","PGAS1_05566",5,556600000
"2824","PGAS1_05567",5,556700000
"2825","PGAS1_05569",5,556900000
"2826","PGAS1_05570",5,557000000
"2827","PGAS1_05571",5,557100000
"2828","PGAS1_05573",5,557300000
"2829","PGAS1_05574",5,557400000
"2830","PGAS1_05578",5,557800000
"2831","PGAS1_05579",5,557900000
"2832","PGAS1_05580",5,558000000
"2833","PGAS1_05581",5,558100000
"2834","PGAS1_05585",5,558500000
"2835","PGAS1_05586",5,558600000
"2836","PGAS1_05587",5,558700000
"2837","PGAS1_05588",5,558800000
"2838","PGAS1_05589",5,558900000
"2839","PGAS1_05592",5,559200000
"2840","PGAS1_05593",5,559300000
"2841","PGAS1_05598",5,559800000
"2842","PGAS1_05602",5,560200000
"2843","PGAS1_05608",5,560800000
"2844","PGAS1_05609",5,560900000
"2845","PGAS1_05613",5,561300000
"2846","PGAS1_05615",5,561500000
"2847","PGAS1_05617",5,561700000
"2848","PGAS1_05618",5,561800000
"2849","PGAS1_05630",5,563000000
"2850","PGAS1_05634",5,563400000
"2851","PGAS1_05637",5,563700000
"2852","PGAS1_05638",5,563800000
"2853","PGAS1_05639",5,563900000
"2854","PGAS1_05640",5,564000000
"2855","PGAS1_05641",5,564100000
"2856","PGAS1_05642",5,564200000
"2857","PGAS1_05644",5,564400000
"2858","PGAS1_05648",5,564800000
"2859","PGAS1_05649",5,564900000
"2860","PGAS1_05651",5,565100000
"2861","PGAS1_05652",5,565200000
"2862","PGAS1_05655",5,565500000
"2863","PGAS1_05656",5,565600000
"2864","PGAS1_05659",5,565900000
"2865","PGAS1_05660",5,566000000
"2866","PGAS1_05661",5,566100000
"2867","PGAS1_05662",5,566200000
"2868","PGAS1_05664",5,566400000
"2869","PGAS1_05666",5,566600000
"2870","PGAS1_05674",5,567400000
"2871","PGAS1_05675",5,567500000
"2872","PGAS1_05676",5,567600000
"2873","PGAS1_05677",5,567700000
"2874","PGAS1_05679",5,567900000
"2875","PGAS1_05680",5,568000000
"2876","PGAS1_05681",5,568100000
"2877","PGAS1_05682",5,568200000
"2878","PGAS1_05683",5,568300000
"2879","PGAS1_05685",5,568500000
"2880","PGAS1_05689",5,568900000
"2881","PGAS1_05690",5,569000000
"2882","PGAS1_05692",5,569200000
"2883","PGAS1_05693",5,569300000
"2884","PGAS1_05695",5,569500000
"2885","PGAS1_05697",5,569700000
"2886","PGAS1_05700",5,570000000
"2887","PGAS1_05701",5,570100000
"2888","PGAS1_05702",5,570200000
"2889","PGAS1_05703",5,570300000
"2890","PGAS1_05704",5,570400000
"2891","PGAS1_05705",5,570500000
"2892","PGAS1_05709",5,570900000
"2893","PGAS1_05710",5,571000000
"2894","PGAS1_05712",5,571200000
"2895","PGAS1_05716",5,571600000
"2896","PGAS1_05722",5,572200000
"2897","PGAS1_05723",5,572300000
"2898","PGAS1_05724",5,572400000
"2899","PGAS1_05726",5,572600000
"2900","PGAS1_05728",5,572800000
"2901","PGAS1_05732",5,573200000
"2902","PGAS1_05735",5,573500000
"2903","PGAS1_05738",5,573800000
"2904","PGAS1_05741",5,574100000
"2905","PGAS1_05744",5,574400000
"2906","PGAS1_05746",5,574600000
"2907","PGAS1_05747",5,574700000
"2908","PGAS1_05748",5,574800000
"2909","PGAS1_05749",5,574900000
"2910","PGAS1_05750",5,575000000
"2911","PGAS1_05751",5,575100000
"2912","PGAS1_05752",5,575200000
"2913","PGAS1_05753",5,575300000
"2914","PGAS1_05754",5,575400000
"2915","PGAS1_05756",5,575600000
"2916","PGAS1_05762",5,576200000
"2917","PGAS1_05764",5,576400000
"2918","PGAS1_05766",5,576600000
"2919","PGAS1_05768",5,576800000
"2920","PGAS1_05769",5,576900000
"2921","PGAS1_05775",5,577500000
"2922","PGAS1_05776",5,577600000
"2923","PGAS1_05778",5,577800000
"2924","PGAS1_05779",5,577900000
"2925","PGAS1_05781",5,578100000
"2926","PGAS1_05783",5,578300000
"2927","PGAS1_05784",5,578400000
"2928","PGAS1_05785",5,578500000
"2929","PGAS1_05786",5,578600000
"2930","PGAS1_05787",5,578700000
"2931","PGAS1_05788",5,578800000
"2932","PGAS1_05789",5,578900000
"2933","PGAS1_05790",5,579000000
"2934","PGAS1_05791",5,579100000
"2935","PGAS1_05795",5,579500000
"2936","PGAS1_05796",5,579600000
"2937","PGAS1_05798",5,579800000
"2938","PGAS1_05799",5,579900000
"2939","PGAS1_05801",5,580100000
"2940","PGAS1_05804",5,580400000
"2941","PGAS1_05805",5,580500000
"2942","PGAS1_05806",5,580600000
"2943","PGAS1_05807",5,580700000
"2944","PGAS1_05812",5,581200000
"2945","PGAS1_05813",5,581300000
"2946","PGAS1_05819",5,581900000
"2947","PGAS1_05820",5,582000000
"2948","PGAS1_05821",5,582100000
"2949","PGAS1_05822",5,582200000
"2950","PGAS1_05824",5,582400000
"2951","PGAS1_05825",5,582500000
"2952","PGAS1_05826",5,582600000
"2953","PGAS1_05827",5,582700000
"2954","PGAS1_05828",5,582800000
"2955","PGAS1_05829",5,582900000
"2956","PGAS1_05831",5,583100000
"2957","PGAS1_05835",5,583500000
"2958","PGAS1_05836",5,583600000
"2959","PGAS1_05838",5,583800000
"2960","PGAS1_05840",5,584000000
"2961","PGAS1_05842",5,584200000
"2962","PGAS1_05843",5,584300000
"2963","PGAS1_05844",5,584400000
"2964","PGAS1_05845",5,584500000
"2965","PGAS1_05846",5,584600000
"2966","PGAS1_05847",5,584700000
"2967","PGAS1_05848",5,584800000
"2968","PGAS1_05850",5,585000000
"2969","PGAS1_05851",5,585100000
"2970","PGAS1_05852",5,585200000
"2971","PGAS1_05853",5,585300000
"2972","PGAS1_05856",5,585600000
"2973","PGAS1_05857",5,585700000
"2974","PGAS1_05858",5,585800000
"2975","PGAS1_05859",5,585900000
"2976","PGAS1_05860",5,586000000
"2977","PGAS1_05862",5,586200000
"2978","PGAS1_05864",5,586400000
"2979","PGAS1_05865",5,586500000
"2980","PGAS1_05868",5,586800000
"2981","PGAS1_05869",5,586900000
"2982","PGAS1_05870",5,587000000
"2983","PGAS1_05871",5,587100000
"2984","PGAS1_05873",5,587300000
"2985","PGAS1_05874",5,587400000
"2986","PGAS1_05875",5,587500000
"2987","PGAS1_05876",5,587600000
"2988","PGAS1_05877",5,587700000
"2989","PGAS1_05878",5,587800000
"2990","PGAS1_05881",5,588100000
"2991","PGAS1_05883",5,588300000
"2992","PGAS1_05884",5,588400000
"2993","PGAS1_05888",5,588800000
"2994","PGAS1_05891",5,589100000
"2995","PGAS1_05893",5,589300000
"2996","PGAS1_05895",5,589500000
"2997","PGAS1_05900",5,590000000
"2998","PGAS1_05906",5,590600000
"2999","PGAS1_05908",5,590800000
"3000","PGAS1_05909",5,590900000
"3001","PGAS1_05910",5,591000000
"3002","PGAS1_05912",5,591200000
"3003","PGAS1_05913",5,591300000
"3004","PGAS1_05915",5,591500000
"3005","PGAS1_05916",5,591600000
"3006","PGAS1_05917",5,591700000
"3007","PGAS1_05918",5,591800000
"3008","PGAS1_05919",5,591900000
"3009","PGAS1_05922",5,592200000
"3010","PGAS1_05924",5,592400000
"3011","PGAS1_05926",5,592600000
"3012","PGAS1_05927",5,592700000
"3013","PGAS1_05928",5,592800000
"3014","PGAS1_05929",5,592900000
"3015","PGAS1_05930",5,593000000
"3016","PGAS1_05931",5,593100000
"3017","PGAS1_05932",5,593200000
"3018","PGAS1_05934",5,593400000
"3019","PGAS1_05937",5,593700000
"3020","PGAS1_05939",5,593900000
"3021","PGAS1_05942",5,594200000
"3022","PGAS1_05943",5,594300000
"3023","PGAS1_05944",5,594400000
"3024","PGAS1_05945",5,594500000
"3025","PGAS1_05951",5,595100000
"3026","PGAS1_05953",5,595300000
"3027","PGAS1_05959",5,595900000
"3028","PGAS1_05963",5,596300000
"3029","PGAS1_05967",5,596700000
"3030","PGAS1_05969",5,596900000
"3031","PGAS1_05970",5,597000000
"3032","PGAS1_05972",5,597200000
"3033","PGAS1_05978",5,597800000
"3034","PGAS1_05980",5,598000000
"3035","PGAS1_05982",5,598200000
"3036","PGAS1_05983",5,598300000
"3037","PGAS1_05986",5,598600000
"3038","PGAS1_05989",5,598900000
"3039","PGAS1_05996",5,599600000
"3040","PGAS1_05999",5,599900000
"3041","PGAS1_06000",6,600000000
"3042","PGAS1_06001",6,600100000
"3043","PGAS1_06002",6,600200000
"3044","PGAS1_06004",6,600400000
"3045","PGAS1_06005",6,600500000
"3046","PGAS1_06007",6,600700000
"3047","PGAS1_06012",6,601200000
"3048","PGAS1_06013",6,601300000
"3049","PGAS1_06014",6,601400000
"3050","PGAS1_06015",6,601500000
"3051","PGAS1_06016",6,601600000
"3052","PGAS1_06017",6,601700000
"3053","PGAS1_06018",6,601800000
"3054","PGAS1_06021",6,602100000
"3055","PGAS1_06022",6,602200000
"3056","PGAS1_06025",6,602500000
"3057","PGAS1_06027",6,602700000
"3058","PGAS1_06028",6,602800000
"3059","PGAS1_06032",6,603200000
"3060","PGAS1_06037",6,603700000
"3061","PGAS1_06038",6,603800000
"3062","PGAS1_06039",6,603900000
"3063","PGAS1_06042",6,604200000
"3064","PGAS1_06044",6,604400000
"3065","PGAS1_06045",6,604500000
"3066","PGAS1_06046",6,604600000
"3067","PGAS1_06050",6,605000000
"3068","PGAS1_06059",6,605900000
"3069","PGAS1_06060",6,606000000
"3070","PGAS1_06062",6,606200000
"3071","PGAS1_06066",6,606600000
"3072","PGAS1_06068",6,606800000
"3073","PGAS1_06069",6,606900000
"3074","PGAS1_06071",6,607100000
"3075","PGAS1_06072",6,607200000
"3076","PGAS1_06074",6,607400000
"3077","PGAS1_06075",6,607500000
"3078","PGAS1_06087",6,608700000
"3079","PGAS1_06092",6,609200000
"3080","PGAS1_06093",6,609300000
"3081","PGAS1_06097",6,609700000
"3082","PGAS1_06099",6,609900000
"3083","PGAS1_06102",6,610200000
"3084","PGAS1_06103",6,610300000
"3085","PGAS1_06105",6,610500000
"3086","PGAS1_06106",6,610600000
"3087","PGAS1_06111",6,611100000
"3088","PGAS1_06112",6,611200000
"3089","PGAS1_06114",6,611400000
"3090","PGAS1_06118",6,611800000
"3091","PGAS1_06119",6,611900000
"3092","PGAS1_06120",6,612000000
"3093","PGAS1_06121",6,612100000
"3094","PGAS1_06122",6,612200000
"3095","PGAS1_06125",6,612500000
"3096","PGAS1_06126",6,612600000
"3097","PGAS1_06127",6,612700000
"3098","PGAS1_06128",6,612800000
"3099","PGAS1_06130",6,613000000
"3100","PGAS1_06134",6,613400000
"3101","PGAS1_06135",6,613500000
"3102","PGAS1_06136",6,613600000
"3103","PGAS1_06137",6,613700000
"3104","PGAS1_06138",6,613800000
"3105","PGAS1_06140",6,614000000
"3106","PGAS1_06141",6,614100000
"3107","PGAS1_06142",6,614200000
"3108","PGAS1_06144",6,614400000
"3109","PGAS1_06145",6,614500000
"3110","PGAS1_06148",6,614800000
"3111","PGAS1_06149",6,614900000
"3112","PGAS1_06151",6,615100000
"3113","PGAS1_06152",6,615200000
"3114","PGAS1_06153",6,615300000
"3115","PGAS1_06154",6,615400000
"3116","PGAS1_06155",6,615500000
"3117","PGAS1_06156",6,615600000
"3118","PGAS1_06157",6,615700000
"3119","PGAS1_06158",6,615800000
"3120","PGAS1_06159",6,615900000
"3121","PGAS1_06161",6,616100000
"3122","PGAS1_06164",6,616400000
"3123","PGAS1_06166",6,616600000
"3124","PGAS1_06167",6,616700000
"3125","PGAS1_06168",6,616800000
"3126","PGAS1_06170",6,617000000
"3127","PGAS1_06174",6,617400000
"3128","PGAS1_06175",6,617500000
"3129","PGAS1_06176",6,617600000
"3130","PGAS1_06177",6,617700000
"3131","PGAS1_06179",6,617900000
"3132","PGAS1_06181",6,618100000
"3133","PGAS1_06184",6,618400000
"3134","PGAS1_06185",6,618500000
"3135","PGAS1_06186",6,618600000
"3136","PGAS1_06189",6,618900000
"3137","PGAS1_06190",6,619000000
"3138","PGAS1_06191",6,619100000
"3139","PGAS1_06192",6,619200000
"3140","PGAS1_06193",6,619300000
"3141","PGAS1_06197",6,619700000
"3142","PGAS1_06198",6,619800000
"3143","PGAS1_06199",6,619900000
"3144","PGAS1_06200",6,620000000
"3145","PGAS1_06203",6,620300000
"3146","PGAS1_06205",6,620500000
"3147","PGAS1_06206",6,620600000
"3148","PGAS1_06207",6,620700000
"3149","PGAS1_06208",6,620800000
"3150","PGAS1_06210",6,621000000
"3151","PGAS1_06212",6,621200000
"3152","PGAS1_06219",6,621900000
"3153","PGAS1_06227",6,622700000
"3154","PGAS1_06231",6,623100000
"3155","PGAS1_06236",6,623600000
"3156","PGAS1_06237",6,623700000
"3157","PGAS1_06238",6,623800000
"3158","PGAS1_06241",6,624100000
"3159","PGAS1_06242",6,624200000
"3160","PGAS1_06243",6,624300000
"3161","PGAS1_06244",6,624400000
"3162","PGAS1_06249",6,624900000
"3163","PGAS1_06251",6,625100000
"3164","PGAS1_06252",6,625200000
"3165","PGAS1_06253",6,625300000
"3166","PGAS1_06254",6,625400000
"3167","PGAS1_06255",6,625500000
"3168","PGAS1_06257",6,625700000
"3169","PGAS1_06258",6,625800000
"3170","PGAS1_06259",6,625900000
"3171","PGAS1_06271",6,627100000
"3172","PGAS1_06272",6,627200000
"3173","PGAS1_06274",6,627400000
"3174","PGAS1_06276",6,627600000
"3175","PGAS1_06279",6,627900000
"3176","PGAS1_06280",6,628000000
"3177","PGAS1_06281",6,628100000
"3178","PGAS1_06282",6,628200000
"3179","PGAS1_06283",6,628300000
"3180","PGAS1_06284",6,628400000
"3181","PGAS1_06285",6,628500000
"3182","PGAS1_06286",6,628600000
"3183","PGAS1_06288",6,628800000
"3184","PGAS1_06291",6,629100000
"3185","PGAS1_06292",6,629200000
"3186","PGAS1_06295",6,629500000
"3187","PGAS1_06297",6,629700000
"3188","PGAS1_06298",6,629800000
"3189","PGAS1_06299",6,629900000
"3190","PGAS1_06300",6,630000000
"3191","PGAS1_06301",6,630100000
"3192","PGAS1_06302",6,630200000
"3193","PGAS1_06303",6,630300000
"3194","PGAS1_06304",6,630400000
"3195","PGAS1_06305",6,630500000
"3196","PGAS1_06310",6,631000000
"3197","PGAS1_06312",6,631200000
"3198","PGAS1_06314",6,631400000
"3199","PGAS1_06317",6,631700000
"3200","PGAS1_06318",6,631800000
"3201","PGAS1_06320",6,632000000
"3202","PGAS1_06321",6,632100000
"3203","PGAS1_06326",6,632600000
"3204","PGAS1_06327",6,632700000
"3205","PGAS1_06328",6,632800000
"3206","PGAS1_06329",6,632900000
"3207","PGAS1_06330",6,633000000
"3208","PGAS1_06332",6,633200000
"3209","PGAS1_06333",6,633300000
"3210","PGAS1_06334",6,633400000
"3211","PGAS1_06337",6,633700000
"3212","PGAS1_06342",6,634200000
"3213","PGAS1_06343",6,634300000
"3214","PGAS1_06345",6,634500000
"3215","PGAS1_06346",6,634600000
