Marker_Name,Chromosome,Position,Position,,
PGAS1_04326,4,04326,432600000,,
PGAS1_04327,4,04327,432700000,,
PGAS1_04331,4,04331,433100000,,
PGAS1_04332,4,04332,433200000,,
PGAS1_04333,4,04333,433300000,,
PGAS1_04336,4,04336,433600000,,
PGAS1_04348,4,04348,434800000,,
PGAS1_04350,4,04350,435000000,,
PGAS1_04351,4,04351,435100000,,
PGAS1_04354,4,04354,435400000,,
PGAS1_04358,4,04358,435800000,,
PGAS1_04359,4,04359,435900000,,
PGAS1_04360,4,04360,436000000,,
PGAS1_04361,4,04361,436100000,,
PGAS1_04364,4,04364,436400000,,
PGAS1_04370,4,04370,437000000,,
PGAS1_04371,4,04371,437100000,,
PGAS1_04373,4,04373,437300000,,
PGAS1_04380,4,04380,438000000,,
PGAS1_04384,4,04384,438400000,,
PGAS1_04391,4,04391,439100000,,
PGAS1_04396,4,04396,439600000,,
PGAS1_04397,4,04397,439700000,,
PGAS1_04402,4,04402,440200000,,
PGAS1_04403,4,04403,440300000,,
PGAS1_04404,4,04404,440400000,,
PGAS1_04405,4,04405,440500000,,
PGAS1_04406,4,04406,440600000,,
PGAS1_04407,4,04407,440700000,,
PGAS1_04409,4,04409,440900000,,
PGAS1_04413,4,04413,441300000,,
PGAS1_04414,4,04414,441400000,,
PGAS1_04415,4,04415,441500000,,
PGAS1_04416,4,04416,441600000,,
PGAS1_04417,4,04417,441700000,,
PGAS1_04418,4,04418,441800000,,
PGAS1_04420,4,04420,442000000,,
PGAS1_04421,4,04421,442100000,,
PGAS1_04425,4,04425,442500000,,
PGAS1_04426,4,04426,442600000,,
PGAS1_04427,4,04427,442700000,,
PGAS1_04428,4,04428,442800000,,
PGAS1_04430,4,04430,443000000,,
PGAS1_04431,4,04431,443100000,,
PGAS1_04434,4,04434,443400000,,
PGAS1_04436,4,04436,443600000,,
PGAS1_04437,4,04437,443700000,,
PGAS1_04439,4,04439,443900000,,
PGAS1_04440,4,04440,444000000,,
PGAS1_04442,4,04442,444200000,,
PGAS1_04443,4,04443,444300000,,
PGAS1_04446,4,04446,444600000,,
PGAS1_04448,4,04448,444800000,,
PGAS1_04449,4,04449,444900000,,
PGAS1_04451,4,04451,445100000,,
PGAS1_04452,4,04452,445200000,,
PGAS1_04453,4,04453,445300000,,
PGAS1_04454,4,04454,445400000,,
PGAS1_04455,4,04455,445500000,,
PGAS1_04458,4,04458,445800000,,
PGAS1_04459,4,04459,445900000,,
PGAS1_04461,4,04461,446100000,,
PGAS1_04462,4,04462,446200000,,
PGAS1_04466,4,04466,446600000,,
PGAS1_04471,4,04471,447100000,,
PGAS1_04474,4,04474,447400000,,
PGAS1_04478,4,04478,447800000,,
PGAS1_04482,4,04482,448200000,,
PGAS1_04483,4,04483,448300000,,
PGAS1_04486,4,04486,448600000,,
PGAS1_04487,4,04487,448700000,,
PGAS1_04492,4,04492,449200000,,
PGAS1_04493,4,04493,449300000,,
PGAS1_04498,4,04498,449800000,,
PGAS1_04500,4,04500,450000000,,
PGAS1_04501,4,04501,450100000,,
PGAS1_04502,4,04502,450200000,,
PGAS1_04503,4,04503,450300000,,
PGAS1_04504,4,04504,450400000,,
PGAS1_04505,4,04505,450500000,,
PGAS1_04506,4,04506,450600000,,
PGAS1_04507,4,04507,450700000,,
PGAS1_04508,4,04508,450800000,,
PGAS1_04509,4,04509,450900000,,
PGAS1_04510,4,04510,451000000,,
PGAS1_04513,4,04513,451300000,,
PGAS1_04514,4,04514,451400000,,
PGAS1_04515,4,04515,451500000,,
PGAS1_04517,4,04517,451700000,,
PGAS1_04520,4,04520,452000000,,
PGAS1_04521,4,04521,452100000,,
PGAS1_04524,4,04524,452400000,,
PGAS1_04525,4,04525,452500000,,
PGAS1_04530,4,04530,453000000,,
PGAS1_04531,4,04531,453100000,,
PGAS1_04532,4,04532,453200000,,
PGAS1_04536,4,04536,453600000,,
PGAS1_04537,4,04537,453700000,,
PGAS1_04538,4,04538,453800000,,
PGAS1_04540,4,04540,454000000,,
PGAS1_04544,4,04544,454400000,,
PGAS1_04545,4,04545,454500000,,
PGAS1_04548,4,04548,454800000,,
PGAS1_04554,4,04554,455400000,,
PGAS1_04556,4,04556,455600000,,
PGAS1_04558,4,04558,455800000,,
PGAS1_04560,4,04560,456000000,,
PGAS1_04561,4,04561,456100000,,
PGAS1_04565,4,04565,456500000,,
PGAS1_04566,4,04566,456600000,,
PGAS1_04581,4,04581,458100000,,
PGAS1_04585,4,04585,458500000,,
PGAS1_04587,4,04587,458700000,,
PGAS1_04588,4,04588,458800000,,
PGAS1_04590,4,04590,459000000,,
PGAS1_04591,4,04591,459100000,,
PGAS1_04597,4,04597,459700000,,
PGAS1_04598,4,04598,459800000,,
PGAS1_04604,4,04604,460400000,,
PGAS1_04606,4,04606,460600000,,
PGAS1_04608,4,04608,460800000,,
PGAS1_04609,4,04609,460900000,,
PGAS1_04612,4,04612,461200000,,
PGAS1_04614,4,04614,461400000,,
PGAS1_04615,4,04615,461500000,,
PGAS1_04616,4,04616,461600000,,
PGAS1_04618,4,04618,461800000,,
PGAS1_04620,4,04620,462000000,,
PGAS1_04621,4,04621,462100000,,
PGAS1_04624,4,04624,462400000,,
PGAS1_04625,4,04625,462500000,,
PGAS1_04628,4,04628,462800000,,
PGAS1_04629,4,04629,462900000,,
PGAS1_04632,4,04632,463200000,,
PGAS1_04633,4,04633,463300000,,
PGAS1_04636,4,04636,463600000,,
PGAS1_04637,4,04637,463700000,,
PGAS1_04638,4,04638,463800000,,
PGAS1_04639,4,04639,463900000,,
PGAS1_04640,4,04640,464000000,,
PGAS1_04641,4,04641,464100000,,
PGAS1_04643,4,04643,464300000,,
PGAS1_04644,4,04644,464400000,,
PGAS1_04646,4,04646,464600000,,
PGAS1_04650,4,04650,465000000,,
PGAS1_04651,4,04651,465100000,,
PGAS1_04652,4,04652,465200000,,
PGAS1_04653,4,04653,465300000,,
PGAS1_04654,4,04654,465400000,,
PGAS1_04655,4,04655,465500000,,
PGAS1_04657,4,04657,465700000,,
PGAS1_04661,4,04661,466100000,,
PGAS1_04662,4,04662,466200000,,
PGAS1_04663,4,04663,466300000,,
PGAS1_04664,4,04664,466400000,,
PGAS1_04665,4,04665,466500000,,
PGAS1_04666,4,04666,466600000,,
PGAS1_04667,4,04667,466700000,,
PGAS1_04669,4,04669,466900000,,
PGAS1_04679,4,04679,467900000,,
PGAS1_04685,4,04685,468500000,,
PGAS1_04686,4,04686,468600000,,
PGAS1_04687,4,04687,468700000,,
PGAS1_04688,4,04688,468800000,,
PGAS1_04690,4,04690,469000000,,
PGAS1_04691,4,04691,469100000,,
PGAS1_04693,4,04693,469300000,,
PGAS1_04694,4,04694,469400000,,
PGAS1_04695,4,04695,469500000,,
PGAS1_04700,4,04700,470000000,,
PGAS1_04701,4,04701,470100000,,
PGAS1_04702,4,04702,470200000,,
PGAS1_04703,4,04703,470300000,,
PGAS1_04704,4,04704,470400000,,
PGAS1_04706,4,04706,470600000,,
PGAS1_04709,4,04709,470900000,,
PGAS1_04710,4,04710,471000000,,
PGAS1_04711,4,04711,471100000,,
PGAS1_04712,4,04712,471200000,,
PGAS1_04713,4,04713,471300000,,
PGAS1_04715,4,04715,471500000,,
PGAS1_04719,4,04719,471900000,,
PGAS1_04724,4,04724,472400000,,
PGAS1_04725,4,04725,472500000,,
PGAS1_04726,4,04726,472600000,,
PGAS1_04728,4,04728,472800000,,
PGAS1_04729,4,04729,472900000,,
PGAS1_04730,4,04730,473000000,,
PGAS1_04731,4,04731,473100000,,
PGAS1_04734,4,04734,473400000,,
PGAS1_04735,4,04735,473500000,,
PGAS1_04736,4,04736,473600000,,
PGAS1_04738,4,04738,473800000,,
PGAS1_04742,4,04742,474200000,,
PGAS1_04743,4,04743,474300000,,
PGAS1_04744,4,04744,474400000,,
PGAS1_04745,4,04745,474500000,,
PGAS1_04746,4,04746,474600000,,
PGAS1_04747,4,04747,474700000,,
PGAS1_04751,4,04751,475100000,,
PGAS1_04754,4,04754,475400000,,
PGAS1_04755,4,04755,475500000,,
PGAS1_04756,4,04756,475600000,,
PGAS1_04757,4,04757,475700000,,
PGAS1_04758,4,04758,475800000,,
PGAS1_04760,4,04760,476000000,,
PGAS1_04761,4,04761,476100000,,
PGAS1_04764,4,04764,476400000,,
PGAS1_04765,4,04765,476500000,,
PGAS1_04766,4,04766,476600000,,
PGAS1_04772,4,04772,477200000,,
PGAS1_04773,4,04773,477300000,,
PGAS1_04780,4,04780,478000000,,
PGAS1_04781,4,04781,478100000,,
PGAS1_04783,4,04783,478300000,,
PGAS1_04784,4,04784,478400000,,
PGAS1_04785,4,04785,478500000,,
PGAS1_04787,4,04787,478700000,,
PGAS1_04789,4,04789,478900000,,
PGAS1_04791,4,04791,479100000,,
PGAS1_04794,4,04794,479400000,,
PGAS1_04797,4,04797,479700000,,
PGAS1_04798,4,04798,479800000,,
PGAS1_04799,4,04799,479900000,,
PGAS1_04802,4,04802,480200000,,
PGAS1_04813,4,04813,481300000,,
PGAS1_04814,4,04814,481400000,,
PGAS1_04815,4,04815,481500000,,
PGAS1_04820,4,04820,482000000,,
PGAS1_04822,4,04822,482200000,,
PGAS1_04823,4,04823,482300000,,
PGAS1_04827,4,04827,482700000,,
PGAS1_04830,4,04830,483000000,,
PGAS1_04832,4,04832,483200000,,
PGAS1_04833,4,04833,483300000,,
PGAS1_04834,4,04834,483400000,,
PGAS1_04842,4,04842,484200000,,
PGAS1_04844,4,04844,484400000,,
PGAS1_04845,4,04845,484500000,,
PGAS1_04846,4,04846,484600000,,
PGAS1_04847,4,04847,484700000,,
PGAS1_04850,4,04850,485000000,,
PGAS1_04852,4,04852,485200000,,
PGAS1_04853,4,04853,485300000,,
PGAS1_04856,4,04856,485600000,,
PGAS1_04861,4,04861,486100000,,
PGAS1_04862,4,04862,486200000,,
PGAS1_04867,4,04867,486700000,,
PGAS1_04870,4,04870,487000000,,
PGAS1_04877,4,04877,487700000,,
PGAS1_04878,4,04878,487800000,,
PGAS1_04879,4,04879,487900000,,
PGAS1_04880,4,04880,488000000,,
PGAS1_04881,4,04881,488100000,,
PGAS1_04883,4,04883,488300000,,
PGAS1_04884,4,04884,488400000,,
PGAS1_04890,4,04890,489000000,,
PGAS1_04891,4,04891,489100000,,
PGAS1_04892,4,04892,489200000,,
PGAS1_04894,4,04894,489400000,,
PGAS1_04898,4,04898,489800000,,
PGAS1_04900,4,04900,490000000,,
PGAS1_04901,4,04901,490100000,,
PGAS1_04903,4,04903,490300000,,
PGAS1_04904,4,04904,490400000,,
PGAS1_04906,4,04906,490600000,,
PGAS1_04907,4,04907,490700000,,
PGAS1_04909,4,04909,490900000,,
PGAS1_04915,4,04915,491500000,,
PGAS1_04918,4,04918,491800000,,
PGAS1_04920,4,04920,492000000,,
PGAS1_04922,4,04922,492200000,,
PGAS1_04923,4,04923,492300000,,
PGAS1_04924,4,04924,492400000,,
PGAS1_04925,4,04925,492500000,,
PGAS1_04926,4,04926,492600000,,
PGAS1_04927,4,04927,492700000,,
PGAS1_04928,4,04928,492800000,,
PGAS1_04931,4,04931,493100000,,
PGAS1_04933,4,04933,493300000,,
PGAS1_04934,4,04934,493400000,,
PGAS1_04936,4,04936,493600000,,
PGAS1_04937,4,04937,493700000,,
PGAS1_04938,4,04938,493800000,,
PGAS1_04942,4,04942,494200000,,
PGAS1_04943,4,04943,494300000,,
PGAS1_04944,4,04944,494400000,,
PGAS1_04946,4,04946,494600000,,
PGAS1_04951,4,04951,495100000,,
PGAS1_04953,4,04953,495300000,,
PGAS1_04954,4,04954,495400000,,
PGAS1_04956,4,04956,495600000,,
PGAS1_04957,4,04957,495700000,,
PGAS1_04959,4,04959,495900000,,
PGAS1_04960,4,04960,496000000,,
PGAS1_04961,4,04961,496100000,,
PGAS1_04962,4,04962,496200000,,
PGAS1_04964,4,04964,496400000,,
PGAS1_04967,4,04967,496700000,,
PGAS1_04968,4,04968,496800000,,
PGAS1_04971,4,04971,497100000,,
PGAS1_04972,4,04972,497200000,,
PGAS1_04973,4,04973,497300000,,
PGAS1_04974,4,04974,497400000,,
PGAS1_04975,4,04975,497500000,,
PGAS1_04976,4,04976,497600000,,
PGAS1_04979,4,04979,497900000,,
PGAS1_04982,4,04982,498200000,,
PGAS1_04988,4,04988,498800000,,
PGAS1_04989,4,04989,498900000,,
PGAS1_04990,4,04990,499000000,,
PGAS1_04991,4,04991,499100000,,
PGAS1_04992,4,04992,499200000,,
PGAS1_04996,4,04996,499600000,,
PGAS1_04997,4,04997,499700000,,
PGAS1_04998,4,04998,499800000,,
PGAS1_04999,4,04999,499900000,,
PGAS1_05001,5,05001,500100000,,
PGAS1_05003,5,05003,500300000,,
PGAS1_05006,5,05006,500600000,,
PGAS1_05008,5,05008,500800000,,
PGAS1_05009,5,05009,500900000,,
PGAS1_05010,5,05010,501000000,,
PGAS1_05012,5,05012,501200000,,
PGAS1_05014,5,05014,501400000,,
PGAS1_05015,5,05015,501500000,,
PGAS1_05016,5,05016,501600000,,
PGAS1_05017,5,05017,501700000,,
PGAS1_05018,5,05018,501800000,,
PGAS1_05020,5,05020,502000000,,
PGAS1_05022,5,05022,502200000,,
PGAS1_05023,5,05023,502300000,,
PGAS1_05024,5,05024,502400000,,
PGAS1_05026,5,05026,502600000,,
PGAS1_05028,5,05028,502800000,,
PGAS1_05029,5,05029,502900000,,
PGAS1_05030,5,05030,503000000,,
PGAS1_05033,5,05033,503300000,,
PGAS1_05035,5,05035,503500000,,
PGAS1_05036,5,05036,503600000,,
PGAS1_05039,5,05039,503900000,,
PGAS1_05041,5,05041,504100000,,
PGAS1_05042,5,05042,504200000,,
PGAS1_05043,5,05043,504300000,,
PGAS1_05044,5,05044,504400000,,
PGAS1_05049,5,05049,504900000,,
PGAS1_05050,5,05050,505000000,,
PGAS1_05052,5,05052,505200000,,
PGAS1_05053,5,05053,505300000,,
PGAS1_05054,5,05054,505400000,,
PGAS1_05055,5,05055,505500000,,
PGAS1_05062,5,05062,506200000,,
PGAS1_05063,5,05063,506300000,,
PGAS1_05064,5,05064,506400000,,
PGAS1_05065,5,05065,506500000,,
PGAS1_05066,5,05066,506600000,,
PGAS1_05069,5,05069,506900000,,
PGAS1_05070,5,05070,507000000,,
PGAS1_05073,5,05073,507300000,,
PGAS1_05074,5,05074,507400000,,
PGAS1_05077,5,05077,507700000,,
PGAS1_05081,5,05081,508100000,,
PGAS1_05082,5,05082,508200000,,
PGAS1_05083,5,05083,508300000,,
PGAS1_05087,5,05087,508700000,,
PGAS1_05090,5,05090,509000000,,
PGAS1_05091,5,05091,509100000,,
PGAS1_05092,5,05092,509200000,,
PGAS1_05094,5,05094,509400000,,
PGAS1_05097,5,05097,509700000,,
PGAS1_05099,5,05099,509900000,,
PGAS1_05101,5,05101,510100000,,
PGAS1_05102,5,05102,510200000,,
PGAS1_05103,5,05103,510300000,,
PGAS1_05104,5,05104,510400000,,
PGAS1_05105,5,05105,510500000,,
PGAS1_05106,5,05106,510600000,,
PGAS1_05112,5,05112,511200000,,
PGAS1_05113,5,05113,511300000,,
PGAS1_05114,5,05114,511400000,,
PGAS1_05119,5,05119,511900000,,
PGAS1_05120,5,05120,512000000,,
PGAS1_05124,5,05124,512400000,,
PGAS1_05125,5,05125,512500000,,
PGAS1_05126,5,05126,512600000,,
PGAS1_05127,5,05127,512700000,,
PGAS1_05128,5,05128,512800000,,
PGAS1_05130,5,05130,513000000,,
PGAS1_05138,5,05138,513800000,,
PGAS1_05139,5,05139,513900000,,
PGAS1_05140,5,05140,514000000,,
PGAS1_05144,5,05144,514400000,,
PGAS1_05145,5,05145,514500000,,
PGAS1_05146,5,05146,514600000,,
PGAS1_05150,5,05150,515000000,,
PGAS1_05151,5,05151,515100000,,
PGAS1_05152,5,05152,515200000,,
PGAS1_05154,5,05154,515400000,,
PGAS1_05155,5,05155,515500000,,
PGAS1_05157,5,05157,515700000,,
PGAS1_05158,5,05158,515800000,,
PGAS1_05159,5,05159,515900000,,
PGAS1_05162,5,05162,516200000,,
PGAS1_05164,5,05164,516400000,,
PGAS1_05166,5,05166,516600000,,
PGAS1_05172,5,05172,517200000,,
PGAS1_05174,5,05174,517400000,,
PGAS1_05176,5,05176,517600000,,
PGAS1_05177,5,05177,517700000,,
PGAS1_05180,5,05180,518000000,,
PGAS1_05182,5,05182,518200000,,
PGAS1_05184,5,05184,518400000,,
PGAS1_05185,5,05185,518500000,,
PGAS1_05186,5,05186,518600000,,
PGAS1_05187,5,05187,518700000,,
PGAS1_05189,5,05189,518900000,,
PGAS1_05190,5,05190,519000000,,
PGAS1_05191,5,05191,519100000,,
PGAS1_05192,5,05192,519200000,,
PGAS1_05195,5,05195,519500000,,
PGAS1_05196,5,05196,519600000,,
PGAS1_05197,5,05197,519700000,,
PGAS1_05200,5,05200,520000000,,
PGAS1_05202,5,05202,520200000,,
PGAS1_05203,5,05203,520300000,,
PGAS1_05204,5,05204,520400000,,
PGAS1_05208,5,05208,520800000,,
PGAS1_05209,5,05209,520900000,,
PGAS1_05210,5,05210,521000000,,
PGAS1_05211,5,05211,521100000,,
PGAS1_05213,5,05213,521300000,,
PGAS1_05214,5,05214,521400000,,
PGAS1_05215,5,05215,521500000,,
PGAS1_05216,5,05216,521600000,,
PGAS1_05218,5,05218,521800000,,
PGAS1_05222,5,05222,522200000,,
PGAS1_05223,5,05223,522300000,,
PGAS1_05226,5,05226,522600000,,
PGAS1_05227,5,05227,522700000,,
PGAS1_05228,5,05228,522800000,,
PGAS1_05229,5,05229,522900000,,
PGAS1_05230,5,05230,523000000,,
PGAS1_05235,5,05235,523500000,,
PGAS1_05236,5,05236,523600000,,
PGAS1_05237,5,05237,523700000,,
PGAS1_05238,5,05238,523800000,,
PGAS1_05239,5,05239,523900000,,
PGAS1_05242,5,05242,524200000,,
PGAS1_05245,5,05245,524500000,,
PGAS1_05249,5,05249,524900000,,
PGAS1_05250,5,05250,525000000,,
PGAS1_05253,5,05253,525300000,,
PGAS1_05254,5,05254,525400000,,
PGAS1_05255,5,05255,525500000,,
PGAS1_05256,5,05256,525600000,,
PGAS1_05257,5,05257,525700000,,
PGAS1_05258,5,05258,525800000,,
PGAS1_05259,5,05259,525900000,,
PGAS1_05260,5,05260,526000000,,
PGAS1_05262,5,05262,526200000,,
PGAS1_05264,5,05264,526400000,,
PGAS1_05265,5,05265,526500000,,
PGAS1_05266,5,05266,526600000,,
PGAS1_05267,5,05267,526700000,,
PGAS1_05271,5,05271,527100000,,
PGAS1_05275,5,05275,527500000,,
PGAS1_05277,5,05277,527700000,,
PGAS1_05281,5,05281,528100000,,
PGAS1_05287,5,05287,528700000,,
PGAS1_05289,5,05289,528900000,,
PGAS1_05290,5,05290,529000000,,
PGAS1_05291,5,05291,529100000,,
PGAS1_05293,5,05293,529300000,,
PGAS1_05294,5,05294,529400000,,
PGAS1_05295,5,05295,529500000,,
PGAS1_05296,5,05296,529600000,,
PGAS1_05297,5,05297,529700000,,
PGAS1_05299,5,05299,529900000,,
PGAS1_05302,5,05302,530200000,,
PGAS1_05306,5,05306,530600000,,
PGAS1_05309,5,05309,530900000,,
PGAS1_05311,5,05311,531100000,,
PGAS1_05313,5,05313,531300000,,
PGAS1_05314,5,05314,531400000,,
PGAS1_05316,5,05316,531600000,,
PGAS1_05318,5,05318,531800000,,
PGAS1_05320,5,05320,532000000,,
PGAS1_05322,5,05322,532200000,,
PGAS1_05323,5,05323,532300000,,
PGAS1_05324,5,05324,532400000,,
PGAS1_05325,5,05325,532500000,,
PGAS1_05327,5,05327,532700000,,
PGAS1_05329,5,05329,532900000,,
PGAS1_05330,5,05330,533000000,,
PGAS1_05336,5,05336,533600000,,
PGAS1_05342,5,05342,534200000,,
PGAS1_05357,5,05357,535700000,,
PGAS1_05358,5,05358,535800000,,
PGAS1_05361,5,05361,536100000,,
PGAS1_05362,5,05362,536200000,,
PGAS1_05364,5,05364,536400000,,
PGAS1_05365,5,05365,536500000,,
PGAS1_05366,5,05366,536600000,,
PGAS1_05367,5,05367,536700000,,
PGAS1_05368,5,05368,536800000,,
PGAS1_05369,5,05369,536900000,,
PGAS1_05370,5,05370,537000000,,
PGAS1_05371,5,05371,537100000,,
PGAS1_05372,5,05372,537200000,,
PGAS1_05373,5,05373,537300000,,
PGAS1_05374,5,05374,537400000,,
PGAS1_05375,5,05375,537500000,,
PGAS1_05376,5,05376,537600000,,
PGAS1_05377,5,05377,537700000,,
PGAS1_05378,5,05378,537800000,,
PGAS1_05380,5,05380,538000000,,
PGAS1_05383,5,05383,538300000,,
PGAS1_05384,5,05384,538400000,,
PGAS1_05389,5,05389,538900000,,
PGAS1_05390,5,05390,539000000,,
PGAS1_05391,5,05391,539100000,,
PGAS1_05392,5,05392,539200000,,
PGAS1_05394,5,05394,539400000,,
PGAS1_05395,5,05395,539500000,,
PGAS1_05397,5,05397,539700000,,
PGAS1_05398,5,05398,539800000,,
PGAS1_05399,5,05399,539900000,,
PGAS1_05401,5,05401,540100000,,
PGAS1_05402,5,05402,540200000,,
PGAS1_05406,5,05406,540600000,,
PGAS1_05407,5,05407,540700000,,
PGAS1_05408,5,05408,540800000,,
PGAS1_05409,5,05409,540900000,,
PGAS1_05413,5,05413,541300000,,
PGAS1_05414,5,05414,541400000,,
PGAS1_05416,5,05416,541600000,,
PGAS1_05418,5,05418,541800000,,
PGAS1_05419,5,05419,541900000,,
PGAS1_05420,5,05420,542000000,,
PGAS1_05421,5,05421,542100000,,
PGAS1_05425,5,05425,542500000,,
PGAS1_05428,5,05428,542800000,,
PGAS1_05429,5,05429,542900000,,
PGAS1_05432,5,05432,543200000,,
PGAS1_05440,5,05440,544000000,,
PGAS1_05442,5,05442,544200000,,
PGAS1_05443,5,05443,544300000,,
PGAS1_05444,5,05444,544400000,,
PGAS1_05445,5,05445,544500000,,
PGAS1_05446,5,05446,544600000,,
PGAS1_05448,5,05448,544800000,,
PGAS1_05449,5,05449,544900000,,
PGAS1_05450,5,05450,545000000,,
PGAS1_05453,5,05453,545300000,,
PGAS1_05454,5,05454,545400000,,
PGAS1_05455,5,05455,545500000,,
PGAS1_05458,5,05458,545800000,,
PGAS1_05459,5,05459,545900000,,
PGAS1_05460,5,05460,546000000,,
PGAS1_05461,5,05461,546100000,,
PGAS1_05465,5,05465,546500000,,
PGAS1_05468,5,05468,546800000,,
PGAS1_05469,5,05469,546900000,,
PGAS1_05471,5,05471,547100000,,
PGAS1_05472,5,05472,547200000,,
PGAS1_05473,5,05473,547300000,,
PGAS1_05475,5,05475,547500000,,
PGAS1_05477,5,05477,547700000,,
PGAS1_05478,5,05478,547800000,,
PGAS1_05480,5,05480,548000000,,
PGAS1_05482,5,05482,548200000,,
PGAS1_05483,5,05483,548300000,,
PGAS1_05486,5,05486,548600000,,
PGAS1_05487,5,05487,548700000,,
PGAS1_05488,5,05488,548800000,,
PGAS1_05489,5,05489,548900000,,
PGAS1_05490,5,05490,549000000,,
PGAS1_05495,5,05495,549500000,,
PGAS1_05496,5,05496,549600000,,
PGAS1_05498,5,05498,549800000,,
PGAS1_05502,5,05502,550200000,,
PGAS1_05503,5,05503,550300000,,
PGAS1_05507,5,05507,550700000,,
PGAS1_05509,5,05509,550900000,,
PGAS1_05511,5,05511,551100000,,
PGAS1_05512,5,05512,551200000,,
PGAS1_05513,5,05513,551300000,,
PGAS1_05514,5,05514,551400000,,
PGAS1_05515,5,05515,551500000,,
PGAS1_05516,5,05516,551600000,,
PGAS1_05527,5,05527,552700000,,
PGAS1_05528,5,05528,552800000,,
PGAS1_05532,5,05532,553200000,,
PGAS1_05538,5,05538,553800000,,
PGAS1_05539,5,05539,553900000,,
PGAS1_05540,5,05540,554000000,,
PGAS1_05542,5,05542,554200000,,
PGAS1_05547,5,05547,554700000,,
PGAS1_05548,5,05548,554800000,,
PGAS1_05549,5,05549,554900000,,
PGAS1_05550,5,05550,555000000,,
PGAS1_05551,5,05551,555100000,,
PGAS1_05554,5,05554,555400000,,
PGAS1_05555,5,05555,555500000,,
PGAS1_05556,5,05556,555600000,,
PGAS1_05557,5,05557,555700000,,
PGAS1_05560,5,05560,556000000,,
PGAS1_05561,5,05561,556100000,,
PGAS1_05565,5,05565,556500000,,
PGAS1_05566,5,05566,556600000,,
PGAS1_05567,5,05567,556700000,,
PGAS1_05569,5,05569,556900000,,
PGAS1_05570,5,05570,557000000,,
PGAS1_05571,5,05571,557100000,,
PGAS1_05573,5,05573,557300000,,
PGAS1_05574,5,05574,557400000,,
PGAS1_05578,5,05578,557800000,,
PGAS1_05579,5,05579,557900000,,
PGAS1_05580,5,05580,558000000,,
PGAS1_05581,5,05581,558100000,,
PGAS1_05585,5,05585,558500000,,
PGAS1_05586,5,05586,558600000,,
PGAS1_05587,5,05587,558700000,,
PGAS1_05588,5,05588,558800000,,
PGAS1_05589,5,05589,558900000,,
PGAS1_05592,5,05592,559200000,,
PGAS1_05593,5,05593,559300000,,
PGAS1_05598,5,05598,559800000,,
PGAS1_05602,5,05602,560200000,,
PGAS1_05608,5,05608,560800000,,
PGAS1_05609,5,05609,560900000,,
PGAS1_05613,5,05613,561300000,,
PGAS1_05615,5,05615,561500000,,
PGAS1_05617,5,05617,561700000,,
PGAS1_05618,5,05618,561800000,,
PGAS1_05630,5,05630,563000000,,
PGAS1_05634,5,05634,563400000,,
PGAS1_05637,5,05637,563700000,,
PGAS1_05638,5,05638,563800000,,
PGAS1_05639,5,05639,563900000,,
PGAS1_05640,5,05640,564000000,,
PGAS1_05641,5,05641,564100000,,
PGAS1_05642,5,05642,564200000,,
PGAS1_05644,5,05644,564400000,,
PGAS1_05648,5,05648,564800000,,
PGAS1_05649,5,05649,564900000,,
PGAS1_05651,5,05651,565100000,,
PGAS1_05652,5,05652,565200000,,
PGAS1_05655,5,05655,565500000,,
PGAS1_05656,5,05656,565600000,,
PGAS1_05659,5,05659,565900000,,
PGAS1_05660,5,05660,566000000,,
PGAS1_05661,5,05661,566100000,,
PGAS1_05662,5,05662,566200000,,
PGAS1_05664,5,05664,566400000,,
PGAS1_05666,5,05666,566600000,,
PGAS1_05674,5,05674,567400000,,
PGAS1_05675,5,05675,567500000,,
PGAS1_05676,5,05676,567600000,,
PGAS1_05677,5,05677,567700000,,
PGAS1_05679,5,05679,567900000,,
PGAS1_05680,5,05680,568000000,,
PGAS1_05681,5,05681,568100000,,
PGAS1_05682,5,05682,568200000,,
PGAS1_05683,5,05683,568300000,,
PGAS1_05685,5,05685,568500000,,
